split,id,sentence,tagged_sentence,ner_labels,has_entity
test,546,"Askofu Mkuu Philip Anyolo , ameeleza katika taarifa yake , kuwa wakimbizi waliopo katika kambi hizo , hawawezi kuhakikishiwa usalama wa kutosha kwa sababu bado kuna mapigano na vitisho vingine vya usalama katika mataifa hayo .","Askofu Mkuu Philip/B-PER Anyolo/I-PER , ameeleza katika taarifa yake , kuwa wakimbizi waliopo katika kambi hizo , hawawezi kuhakikishiwa usalama wa kutosha kwa sababu bado kuna mapigano na vitisho vingine vya usalama katika mataifa hayo .",O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,547,"Zaidi ya wiki mbili zilizopita , waziri wa usalama wa ndani nchini Kenya Fred Matiang'i ameeleza kuwa serikali ya Kenya inapania kufunga kambi hizo na kulitaka shirika la Umoja wa Mataifa la kuwahudumia wakimbizi UNHCR kutoa utaratibu wa kufunga kambi hizo haraka iwezekanavyo kwa kile serikali ilichokitaja kuwa ni """""""" ukosefu wa usalama na changamoto za kiuchumi """""""" Bila ushahidi , Kenya imekuwa","Zaidi ya wiki mbili zilizopita , waziri wa usalama wa ndani nchini Kenya/B-LOC Fred/B-PER Matiang'i/I-PER ameeleza kuwa serikali ya Kenya/B-LOC inapania kufunga kambi hizo na kulitaka shirika la Umoja/B-ORG wa/I-ORG Mataifa/I-ORG la kuwahudumia wakimbizi UNHCR/B-ORG kutoa utaratibu wa kufunga kambi hizo haraka iwezekanavyo kwa kile serikali ilichokitaja kuwa ni """""""" ukosefu wa usalama na changamoto za kiuchumi """""""" Bila ushahidi , Kenya/B-LOC imekuwa",O O O O O O O O O O O O B-LOC B-PER I-PER O O O O B-LOC O O O O O O O O B-ORG I-ORG I-ORG O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O,True
test,548,ikieleza kuwa mashambulizi ya kigaidi ambayo yamekuwa yakiripotiwa nchini mwake yanasadikiwa kupangwa na wanamgambo wa Al - Shabab wanaoaminika kupata himaya katika kambi za wakimbizi za Dadaab na Kakuma .,ikieleza kuwa mashambulizi ya kigaidi ambayo yamekuwa yakiripotiwa nchini mwake yanasadikiwa kupangwa na wanamgambo wa Al/B-ORG -/I-ORG Shabab/I-ORG wanaoaminika kupata himaya katika kambi za wakimbizi za Dadaab/B-LOC na Kakuma/B-LOC .,O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O B-LOC O B-LOC O,True
test,549,"Hata hivyo , Kenya imekataa mpango wa UNHCR wa kufunga kambi hizo kwa utaratibu utakaochukua zaidi ya mwaka mmoja na badala yake kulitaka shirika hilo kuweka utaratibu wa haraka wa kufunga kambi hizo .","Hata hivyo , Kenya/B-LOC imekataa mpango wa UNHCR/B-ORG wa kufunga kambi hizo kwa utaratibu utakaochukua zaidi ya mwaka mmoja na badala yake kulitaka shirika hilo kuweka utaratibu wa haraka wa kufunga kambi hizo .",O O O B-LOC O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,550,"Shirika hilo limeeleza kuwa linafaa kupewa muda zaidi kuwahamisha wakimbizi wengine waliopo katika kambi za Dadaab na Kakuma katika nchi jirani kama vile Sudan Kusini na Ethiopia au hata Amerika na Canada , iwapo litalazimika kufanya hivyo .","Shirika hilo limeeleza kuwa linafaa kupewa muda zaidi kuwahamisha wakimbizi wengine waliopo katika kambi za Dadaab/B-LOC na Kakuma/B-LOC katika nchi jirani kama vile Sudan/B-LOC Kusini/I-LOC na Ethiopia/B-LOC au hata Amerika/B-LOC na Canada/B-LOC , iwapo litalazimika kufanya hivyo .",O O O O O O O O O O O O O O O B-LOC O B-LOC O O O O O B-LOC I-LOC O B-LOC O O B-LOC O B-LOC O O O O O O,True
test,551,Mahakama kuu nchini Kenya tayari imesitisha hatua za Kenya kufunga kambi hizo ikisubiriwa kusikilizwa kwa kesi inayopinga agizo hilo iliyowasilishwa na raia wa Kenya Peter Gichira anayetaka mahakama kufutilia mbali kauli ya kufungwa kwa sababu ya kile anachokitaja kuwa ni kinyume cha katiba ya Kenya .,Mahakama kuu nchini Kenya/B-LOC tayari imesitisha hatua za Kenya/B-LOC kufunga kambi hizo ikisubiriwa kusikilizwa kwa kesi inayopinga agizo hilo iliyowasilishwa na raia wa Kenya/B-LOC Peter/B-PER Gichira/I-PER anayetaka mahakama kufutilia mbali kauli ya kufungwa kwa sababu ya kile anachokitaja kuwa ni kinyume cha katiba ya Kenya/B-LOC .,O O O B-LOC O O O O B-LOC O O O O O O O O O O O O O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O O O B-LOC O,True
test,552,"Kenya imeonekana kughadhabishwa na jumuiya ya kimataifa hasa kwa kutounga mkono juhudi zake za kuliorodhesha kundi la Al - Shabab kuwa haramu na Umoja wa Mataifa , kwa madai kuwa kufanya hivyo ni kudidimiza harakati za kuwafikia waathirika wa machafuko nchini Somalia .","Kenya/B-LOC imeonekana kughadhabishwa na jumuiya ya kimataifa hasa kwa kutounga mkono juhudi zake za kuliorodhesha kundi la Al/B-ORG -/I-ORG Shabab/I-ORG kuwa haramu na Umoja/B-ORG wa/I-ORG Mataifa/I-ORG , kwa madai kuwa kufanya hivyo ni kudidimiza harakati za kuwafikia waathirika wa machafuko nchini Somalia/B-LOC .",B-LOC O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O B-LOC O,True
test,553,"Kenya imekuwa ikiwapa makazi wakimbizi hawa kwa miaka 30 sasa na pametajwa kuwa makubaliano ya pande tatu yanayoihusisha Kenya , Somalia na UNHCR yamekuwa yakitekelezwa kwa mwendo wa kasi .","Kenya/B-LOC imekuwa ikiwapa makazi wakimbizi hawa kwa miaka 30 sasa na pametajwa kuwa makubaliano ya pande tatu yanayoihusisha Kenya/B-LOC , Somalia/B-LOC na UNHCR/B-ORG yamekuwa yakitekelezwa kwa mwendo wa kasi .",B-LOC O O O O O O O O O O O O O O O O O B-LOC O B-LOC O B-ORG O O O O O O O,True
test,554,"George Musamali , mfuatiliaji wa masuala ya usalama katika mataifa ya Pembe ya Afrika , anaeleza kuwa dhana ya Kenya kusema kuwa kambi hizi ni vitovu vya upangaji mashambulizi ya kigaidi hazina msingi .","George/B-PER Musamali/I-PER , mfuatiliaji wa masuala ya usalama katika mataifa ya Pembe ya Afrika/B-LOC , anaeleza kuwa dhana ya Kenya/B-LOC kusema kuwa kambi hizi ni vitovu vya upangaji mashambulizi ya kigaidi hazina msingi .",B-PER I-PER O O O O O O O O O O O B-LOC O O O O O B-LOC O O O O O O O O O O O O O O,True
test,555,"Mnamo Novemba 2013 , Mkataba wa pande tatu ulitiwa sahihi na serikali ya Kenya , Somalia na UNHCR kuanza kutekeleza utaratibu wa kuwarudisha kwa hiari wakimbizi nchini Somalia .","Mnamo Novemba/B-DATE 2013/I-DATE , Mkataba wa pande tatu ulitiwa sahihi na serikali ya Kenya/B-LOC , Somalia/B-LOC na UNHCR/B-ORG kuanza kutekeleza utaratibu wa kuwarudisha kwa hiari wakimbizi nchini Somalia/B-LOC .",O B-DATE I-DATE O O O O O O O O O O B-LOC O B-LOC O B-ORG O O O O O O O O O B-LOC O,True
test,556,"Mnamo Desemba 8 , 2014 , kundi la kwanza lilikubali kurudi Somalia na mpaka sasa mchakato huo umewarejesha nyumbani raia wa Somalia wapatao 85 , 067 .","Mnamo Desemba/B-DATE 8/I-DATE ,/I-DATE 2014/I-DATE , kundi la kwanza lilikubali kurudi Somalia/B-LOC na mpaka sasa mchakato huo umewarejesha nyumbani raia wa Somalia/B-LOC wapatao 85 , 067 .",O B-DATE I-DATE I-DATE I-DATE O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O,True
test,557,Kenya na UNHCR zinatarajiwa kufanya mazungumzo mengine ya kufikia muafaka wa kufunga kambi hizo .,Kenya/B-LOC na UNHCR/B-ORG zinatarajiwa kufanya mazungumzo mengine ya kufikia muafaka wa kufunga kambi hizo .,B-LOC O B-ORG O O O O O O O O O O O O,True
test,558,"Imetayarishwa na mwandishi wetu , Kennedy Wandera , Nairobi , Kenya .","Imetayarishwa na mwandishi wetu , Kennedy/B-PER Wandera/I-PER , Nairobi/B-LOC , Kenya/B-LOC .",O O O O O B-PER I-PER O B-LOC O B-LOC O,True
test,559,Leo ni Sikukuu ya Eid el Hajj kwa Waislam duniani .,Leo ni Sikukuu/B-DATE ya/I-DATE Eid/I-DATE el/I-DATE Hajj/I-DATE kwa Waislam duniani .,O O B-DATE I-DATE I-DATE I-DATE I-DATE O O O O,True
test,560,Mataifa mengi duniani yanaadhimisha sikukuu hii kwa kuchukua tahadhari ya kuepuka mikusanyiko na pia watu wanasheherekea katika familia zao .,Mataifa mengi duniani yanaadhimisha sikukuu hii kwa kuchukua tahadhari ya kuepuka mikusanyiko na pia watu wanasheherekea katika familia zao .,O O O O O O O O O O O O O O O O O O O O,False
test,561,"Wakati huohuo Mahujaji nchini Saudi Arabia wamemaliza kufanya ibada ya kuzunguka Al - Kaaba mara saba , kufuatia siku ya kwanza ya kumbukumbu ya ibada ya kurusha vijiwe kumpiga sheitani iliyofanyika Ijumaa ambayo pia ni sikukuu ya Eid el Hajj inayohusisha ibada ya kuchinja mnyama na watu kukusanyika misikitin kusali sala ya Eid .","Wakati huohuo Mahujaji nchini Saudi/B-LOC Arabia/I-LOC wamemaliza kufanya ibada ya kuzunguka Al/B-LOC -/I-LOC Kaaba/I-LOC mara saba , kufuatia siku ya kwanza ya kumbukumbu ya ibada ya kurusha vijiwe kumpiga sheitani iliyofanyika Ijumaa/B-DATE ambayo pia ni sikukuu/B-DATE ya/I-DATE Eid/I-DATE el/I-DATE Hajj/I-DATE inayohusisha ibada ya kuchinja mnyama na watu kukusanyika misikitin kusali sala ya Eid/B-DATE .",O O O O B-LOC I-LOC O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O B-DATE O O O B-DATE I-DATE I-DATE I-DATE I-DATE O O O O O O O O O O O O B-DATE O,True
test,562,Katika baadhi ya nchi Waislam wanasali majumbani na sehemu nyingine misikiti imeweka utaratibu maalum wa kuruhusu idadi ndogo tu kuhudhuria ibada hiyo .,Katika baadhi ya nchi Waislam wanasali majumbani na sehemu nyingine misikiti imeweka utaratibu maalum wa kuruhusu idadi ndogo tu kuhudhuria ibada hiyo .,O O O O O O O O O O O O O O O O O O O O O O O,False
test,563,"Ikiwa ni sehemu ya ibada ya Hija kila mwaka , Waislam wanavaa nguo nyeupe kwa ajili ya kuonyesha umuhimu wa unadhifu , wanapiga vijiwe katika kuta kubwa ikiwa ni ishara ya kumfukuza shetani kabla ya kwenda kuzunguka Kaaba , ibada inayojulikana kama Tawaf , katika msikiti wa Makka .","Ikiwa ni sehemu ya ibada ya Hija kila mwaka , Waislam wanavaa nguo nyeupe kwa ajili ya kuonyesha umuhimu wa unadhifu , wanapiga vijiwe katika kuta kubwa ikiwa ni ishara ya kumfukuza shetani kabla ya kwenda kuzunguka Kaaba/B-LOC , ibada inayojulikana kama Tawaf , katika msikiti wa Makka/B-LOC .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O B-LOC O,True
test,564,Waislam hao waliokuwa wamevaa barakoa wanazunguka nyumba takatifu ya Kaaba - ni jiwe lililowekwa ambalo ni takatifu kuliko mawe yote katika Uislam .,Waislam hao waliokuwa wamevaa barakoa wanazunguka nyumba takatifu ya Kaaba/B-LOC - ni jiwe lililowekwa ambalo ni takatifu kuliko mawe yote katika Uislam .,O O O O O O O O O B-LOC O O O O O O O O O O O O O,True
test,565,Kaaba ndiko Waislam wote wanaelekea kwa ajili ya kufanya ibada kila siku .,Kaaba/B-LOC ndiko Waislam wote wanaelekea kwa ajili ya kufanya ibada kila siku .,B-LOC O O O O O O O O O O O O,True
test,566,"Katika kuzunguka Kaaba wako katika makundi ya watu 50 , kila mmoja akikaa mbali na mwenzie na wakiwa wameambatana na wataalam wa afya ambao wanaangalia mwenendo wao iwapo unafuata utaratibu wa afya uliowekwa .","Katika kuzunguka Kaaba/B-LOC wako katika makundi ya watu 50 , kila mmoja akikaa mbali na mwenzie na wakiwa wameambatana na wataalam wa afya ambao wanaangalia mwenendo wao iwapo unafuata utaratibu wa afya uliowekwa .",O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,567,"Kwa mara ya kwanza katika zama hizi za leo , katikati ya juhudi zinazoendelea kujikinga na maambukizi ya COVID - 19 , Waislam nje ya Saudi Arabia hawakuweza kuhudhuria ibada ya Hijja .","Kwa mara ya kwanza katika zama hizi za leo , katikati ya juhudi zinazoendelea kujikinga na maambukizi ya COVID - 19 , Waislam nje ya Saudi/B-LOC Arabia/I-LOC hawakuweza kuhudhuria ibada ya Hijja .",O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O,True
test,568,"Mwaka huu ibada ya hija imehudhuriwa na watu wapatao 1 , 0 ambao wanaishi Saudi Arabia , asilimia 70 kati yao ni wakazi wageni wanaofanya kazi katika mamlaka ya Saudi Arabia .","Mwaka/B-DATE huu/I-DATE ibada ya hija imehudhuriwa na watu wapatao 1 , 0 ambao wanaishi Saudi/B-LOC Arabia/I-LOC , asilimia 70 kati yao ni wakazi wageni wanaofanya kazi katika mamlaka ya Saudi/B-LOC Arabia/I-LOC .",B-DATE I-DATE O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O O O O B-LOC I-LOC O,True
test,569,"Wananchi wa Qatar wamesheherekea kuvuka mpaka na kuingia Saudi Arabia Jumapili , wakiuita Ufalme huo ni """""""" nchi yetu ya pili , """""""" wakati Doha ikijitayarisha kuchukua hatua kali kudhibiti virusi vya corona kwa wananchi wa Saudi Arabia wanaoingia baada ya mvutano wa kidiplomasia wa nchi za Ghuba kumalizika .","Wananchi wa Qatar/B-LOC wamesheherekea kuvuka mpaka na kuingia Saudi/B-LOC Arabia/I-LOC Jumapili/B-DATE , wakiuita Ufalme huo ni """""""" nchi yetu ya pili , """""""" wakati Doha/B-LOC ikijitayarisha kuchukua hatua kali kudhibiti virusi vya corona kwa wananchi wa Saudi/B-LOC Arabia/I-LOC wanaoingia baada ya mvutano wa kidiplomasia wa nchi za Ghuba/B-LOC kumalizika .",O O B-LOC O O O O O B-LOC I-LOC B-DATE O O O O O O O O O O O O O B-LOC O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O B-LOC O O,True
test,570,"Madereva waliwasili katika kivuko cha Salwa nchini Saudi Arabia , kilomita 500 mashariki mwa mji mkuu Riyadh , kutoka katik kivuko cha ardhini nchini Qatar kwenye eneo la Abu Samrah kwa siku ya pili baada ya kufunguliwa tena mpaka huo , waandishi wa AFP wanaripoti .","Madereva waliwasili katika kivuko/B-LOC cha/I-LOC Salwa/I-LOC nchini Saudi/B-LOC Arabia/I-LOC , kilomita 500 mashariki mwa mji mkuu Riyadh/B-LOC , kutoka katik kivuko cha ardhini nchini Qatar/B-LOC kwenye eneo la Abu/B-LOC Samrah/I-LOC kwa siku ya pili baada ya kufunguliwa tena mpaka huo , waandishi wa AFP/B-ORG wanaripoti .",O O O B-LOC I-LOC I-LOC O B-LOC I-LOC O O O O O O O B-LOC O O O O O O O B-LOC O O O B-LOC I-LOC O O O O O O O O O O O O O B-ORG O O,True
test,571,"Saudi Arabia ilifunga upande wa mpaka na Qatar wa ardhini mwezi Juni 2017 ikiwa ni sehemu ya vikwazo ilivyo viweka ikidai ni majibu kwa Doha kuunga mkono vikundi vya Kiislam vyenye msimamo mkali na ushirikiano wake na Iran , limeripoti shirika la habari la AFP .","Saudi/B-LOC Arabia/I-LOC ilifunga upande wa mpaka na Qatar/B-LOC wa ardhini mwezi Juni/B-DATE 2017/I-DATE ikiwa ni sehemu ya vikwazo ilivyo viweka ikidai ni majibu kwa Doha/B-LOC kuunga mkono vikundi vya Kiislam vyenye msimamo mkali na ushirikiano wake na Iran/B-LOC , limeripoti shirika la habari la AFP/B-ORG .",B-LOC I-LOC O O O O O B-LOC O O O B-DATE I-DATE O O O O O O O O O O O B-LOC O O O O O O O O O O O O B-LOC O O O O O O B-ORG O,True
test,572,Qatar siku zote imekanusha madai hayo .,Qatar/B-LOC siku zote imekanusha madai hayo .,B-LOC O O O O O O,True
test,573,"Saudi Arabia , pamoja na Umoja wa Falme za Kiarabu , Bahrain na Misri , zote kwa pamoja pia ziliiwekea Qatar marufuku ya kusafiri na biashara , wamekubali kuondoa vikwazo hivyo katika Mkutano wa Baraza la Ushirikiano la Ghuba uliofanyika Saudi Arabia Jumanne .","Saudi/B-LOC Arabia/I-LOC , pamoja na Umoja/B-LOC wa/I-LOC Falme/I-LOC za/I-LOC Kiarabu/I-LOC , Bahrain/B-LOC na Misri/B-LOC , zote kwa pamoja pia ziliiwekea Qatar/B-LOC marufuku ya kusafiri na biashara , wamekubali kuondoa vikwazo hivyo katika Mkutano wa Baraza/B-ORG la/I-ORG Ushirikiano/I-ORG la/I-ORG Ghuba/I-ORG uliofanyika Saudi/B-LOC Arabia/I-LOC Jumanne/B-DATE .",B-LOC I-LOC O O O B-LOC I-LOC I-LOC I-LOC I-LOC O B-LOC O B-LOC O O O O O O B-LOC O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC I-LOC B-DATE O,True
test,574,""""""""" Kuingia kwetu Saudi Arabia kutoka Qatar ni kama vile kuja katika nchi yetu ya pili , ambapo hakuna tofauti kati yet una wao katika tamaduni zetu , """""""" amesema Mohammed al - Marri , mwananchi wa Qatar aliyekuwa amewasili Saudi Arabia .",""""""""" Kuingia kwetu Saudi/B-LOC Arabia/I-LOC kutoka Qatar/B-LOC ni kama vile kuja katika nchi yetu ya pili , ambapo hakuna tofauti kati yet una wao katika tamaduni zetu , """""""" amesema Mohammed/B-PER al/I-PER -/I-PER Marri/I-PER , mwananchi wa Qatar/B-LOC aliyekuwa amewasili Saudi/B-LOC Arabia/I-LOC .",O O O B-LOC I-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER I-PER I-PER O O O B-LOC O O B-LOC I-LOC O,True
test,575,"Tangu kufunguliwa tena kwa mpaka huo , magari 167 kutoka Qatari yaliingia Saudi Arabia , huku magari 35 yakirudi Qatar kutoka Saudi Arabia , amesema Ali Lablabi , meneja mkuu wa idara ya forodha Salwa .","Tangu kufunguliwa tena kwa mpaka huo , magari 167 kutoka Qatari/B-LOC yaliingia Saudi/B-LOC Arabia/I-LOC , huku magari 35 yakirudi Qatar/B-LOC kutoka Saudi/B-LOC Arabia/I-LOC , amesema Ali/B-PER Lablabi/I-PER , meneja mkuu wa idara/B-ORG ya/I-ORG forodha/I-ORG Salwa/I-ORG .",O O O O O O O O O O B-LOC O B-LOC I-LOC O O O O O B-LOC O B-LOC I-LOC O O B-PER I-PER O O O O B-ORG I-ORG I-ORG I-ORG O,True
test,576,""""""""" Furaha hii - hakuna anayeweza kuielezea , """""""" amesema Ghaith al - Marri , mwananchi wa Qatar .",""""""""" Furaha hii - hakuna anayeweza kuielezea , """""""" amesema Ghaith/B-PER al/I-PER -/I-PER Marri/I-PER , mwananchi wa Qatar/B-LOC .",O O O O O O O O O O B-PER I-PER I-PER I-PER O O O B-LOC O,True
test,577,""""""""" Kuna watu ambao walianza kulia """""""" wakati mpaka ulipofunguliwa tena , amesema .",""""""""" Kuna watu ambao walianza kulia """""""" wakati mpaka ulipofunguliwa tena , amesema .",O O O O O O O O O O O O O O,False
test,578,Mashirika ya Ndege ya Qatar na Saudi Arabia yametangaza Jumamosi kupitia ujumbe wa Twitter kuwa wataanza safari zao kati ya nchi zao kuanzia Jumatatu .,Mashirika ya Ndege ya Qatar/B-LOC na Saudi/B-LOC Arabia/I-LOC yametangaza Jumamosi/B-DATE kupitia ujumbe wa Twitter kuwa wataanza safari zao kati ya nchi zao kuanzia Jumatatu/B-DATE .,O O O O B-LOC O B-LOC I-LOC O B-DATE O O O O O O O O O O O O O B-DATE O,True
test,579,Qatar imetangaza hatua kali za kudhibiti virusi vya corona kwa wale wanaowasili kutoka Saudi Arabia .,Qatar/B-LOC imetangaza hatua kali za kudhibiti virusi vya corona kwa wale wanaowasili kutoka Saudi/B-LOC Arabia/I-LOC .,B-LOC O O O O O O O O O O O O B-LOC I-LOC O,True
test,580,"Doha itawataka wasafiri kuonyesha uthibitisho wa vipimo hasi vya virusi vya corona , na kufanyiwa vipimo tena mpakani na kuwekwa karantini katika hoteli iliyochaguliwa na serikali kwa wiki moja .","Doha/B-LOC itawataka wasafiri kuonyesha uthibitisho wa vipimo hasi vya virusi vya corona , na kufanyiwa vipimo tena mpakani na kuwekwa karantini katika hoteli iliyochaguliwa na serikali kwa wiki moja .",B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,581,"Waziri mkuu Abiy Ahmed , ameandika ujumbe wa twiter kwamba mlango wa mwisho wa amani ambao ulikuwa wazi kwa vikosi vya TPLF kutumia sasa umefungwa kabisa baada ya vikosi hivyo kudharau watu wa Ethiopia .","Waziri mkuu Abiy/B-PER Ahmed/I-PER , ameandika ujumbe wa twiter kwamba mlango wa mwisho wa amani ambao ulikuwa wazi kwa vikosi vya TPLF/B-ORG kutumia sasa umefungwa kabisa baada ya vikosi hivyo kudharau watu wa Ethiopia/B-LOC .",O O B-PER I-PER O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O B-LOC O,True
test,582,"Mapema wiki hii , Abiy , ambaye alishinda tuzo la amani la Nobel mwaka uliopita kwa juhudi zake za kumaliza vita na migogoro ya kila mara kati ya Ethiopia na Eritrea , alitoa amri ya saa 72 kwa vikosi vya Tigray katika mji wa Mekele kujisalimisha la sivyo washambuliwe kijeshi .","Mapema wiki/B-DATE hii/I-DATE , Abiy/B-PER , ambaye alishinda tuzo la amani la Nobel mwaka/B-DATE uliopita/I-DATE kwa juhudi zake za kumaliza vita na migogoro ya kila mara kati ya Ethiopia/B-LOC na Eritrea/B-LOC , alitoa amri ya saa 72 kwa vikosi vya Tigray/B-LOC katika mji wa Mekele/B-LOC kujisalimisha la sivyo washambuliwe kijeshi .",O B-DATE I-DATE O B-PER O O O O O O O O B-DATE I-DATE O O O O O O O O O O O O O B-LOC O B-LOC O O O O O O O O O B-LOC O O O B-LOC O O O O O O,True
test,583,"Wanajeshi wa Ethiopia wamekuwa wakipigana na vikosi vya Tigray tangu Novemba 4 , wakati Abiy alipotuma jeshi la ulinzi wa taifa katika eneo hilo baada ya vikosi hivyo kushutumiwa kwa kushambulia kambi ya jeshi la taifa .","Wanajeshi wa Ethiopia/B-LOC wamekuwa wakipigana na vikosi vya Tigray/B-LOC tangu Novemba/B-DATE 4/I-DATE , wakati Abiy/B-PER alipotuma jeshi la ulinzi wa taifa katika eneo hilo baada ya vikosi hivyo kushutumiwa kwa kushambulia kambi ya jeshi la taifa .",O O B-LOC O O O O O B-LOC O B-DATE I-DATE O O B-PER O O O O O O O O O O O O O O O O O O O O O O,True
test,584,"Mamia ya watu wameuawa na zaidi ya 40 , 000 kukimbilia Sudan kama wakimbizi kutokana na vita hivyo wakisimulia hali mbaya katika eneo la Tigray .","Mamia ya watu wameuawa na zaidi ya 40 , 000 kukimbilia Sudan/B-LOC kama wakimbizi kutokana na vita hivyo wakisimulia hali mbaya katika eneo la Tigray/B-LOC .",O O O O O O O O O O O B-LOC O O O O O O O O O O O O B-LOC O,True
test,585,Abiy amewaonya wakazi wa Mekele kuweka chini silaha na kusalia majumbani mwao .,Abiy/B-PER amewaonya wakazi wa Mekele/B-LOC kuweka chini silaha na kusalia majumbani mwao .,B-PER O O O B-LOC O O O O O O O O,True
test,586,"Makundi ya kutetea haki yameelezea wasiwasi kuhusu vita hivyo , umoja wa mataifa ukitoa wito kwa waziri mkuu Abiy Ahmed kufanya mazungumzo na kumaliza vita hivyo kwa njia ya kidiplomasia .","Makundi ya kutetea haki yameelezea wasiwasi kuhusu vita hivyo , umoja/B-ORG wa/I-ORG mataifa/I-ORG ukitoa wito kwa waziri mkuu Abiy/B-PER Ahmed/I-PER kufanya mazungumzo na kumaliza vita hivyo kwa njia ya kidiplomasia .",O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O B-PER I-PER O O O O O O O O O O O,True
test,587,Umoja wa mataifa umesema kwamba vita hivyo vimesababisha mateso mengi kwa watu wa eneo hilo ambao tayari wanakabiliwa na janga la virusi vya Corona .,Umoja/B-ORG wa/I-ORG mataifa/I-ORG umesema kwamba vita hivyo vimesababisha mateso mengi kwa watu wa eneo hilo ambao tayari wanakabiliwa na janga la virusi vya Corona .,B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O,True
test,588,Abiy amekataa pendekezo la kufanya mazungumzo .,Abiy/B-PER amekataa pendekezo la kufanya mazungumzo .,B-PER O O O O O O,True
test,589,"Imetayarishwa na Kennes Bwire , VOA , Washington DCWakaazi katika mataifa mbalimbali ya Afrika wanaendelea kufuatilia matokeo ya uchaguzi mkuu wa Marekani kwa hisia tofauti zilizojaa kejeli na hali ya kutoamini hasa baada ya rais Donald Trump kujaribu kujitangaza mshindi wa uchaguzi huo kabla ya hesabu ya kura kukamilika .","Imetayarishwa na Kennes/B-PER Bwire/I-PER , VOA/B-ORG , Washington/B-LOC DCWakaazi katika mataifa mbalimbali ya Afrika/B-LOC wanaendelea kufuatilia matokeo ya uchaguzi mkuu wa Marekani/B-LOC kwa hisia tofauti zilizojaa kejeli na hali ya kutoamini hasa baada ya rais Donald/B-PER Trump/I-PER kujaribu kujitangaza mshindi wa uchaguzi huo kabla ya hesabu ya kura kukamilika .",O O B-PER I-PER O B-ORG O B-LOC O O O O O B-LOC O O O O O O O B-LOC O O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O O O,True
test,590,"Katika baadhi ya nchi za Afrika ambazo uchaguzi umefanyika hivi karibuni na kukumbwa na utata wa matokeo kama Guinea , baadhi ya raia wameeleza kusikitishwa na rais Trump kudai ushindi wakati hata hesabu ya kura ilikuwa inaonyesha kwamba alikuwa nyuma ya Joe Biden .","Katika baadhi ya nchi za Afrika/B-LOC ambazo uchaguzi umefanyika hivi karibuni na kukumbwa na utata wa matokeo kama Guinea/B-LOC , baadhi ya raia wameeleza kusikitishwa na rais Trump/B-PER kudai ushindi wakati hata hesabu ya kura ilikuwa inaonyesha kwamba alikuwa nyuma ya Joe/B-PER Biden/I-PER .",O O O O O B-LOC O O O O O O O O O O O O B-LOC O O O O O O O O B-PER O O O O O O O O O O O O O B-PER I-PER O,True
test,591,"Mory Keita , ambaye ni raia wa Guinea , amesema kwamba rais Trump anaonyesha mfano mbaya sana kwa nchi za Afrika ambazo bado ni changa kidemokrasia , huku Bachir Diallo akisema kuwa hatua ya Trump ni ya kuleta fedheha sana kwamba hayo ni mambo ambayo yanatarajiwa kutokea katika nchi yenye utawala mbovu sana na wala sio Marekani .","Mory/B-PER Keita/I-PER , ambaye ni raia wa Guinea/B-LOC , amesema kwamba rais Trump/B-PER anaonyesha mfano mbaya sana kwa nchi za Afrika/B-LOC ambazo bado ni changa kidemokrasia , huku Bachir/B-PER Diallo/I-PER akisema kuwa hatua ya Trump/B-PER ni ya kuleta fedheha sana kwamba hayo ni mambo ambayo yanatarajiwa kutokea katika nchi yenye utawala mbovu sana na wala sio Marekani/B-LOC .",B-PER I-PER O O O O O B-LOC O O O O B-PER O O O O O O O B-LOC O O O O O O O B-PER I-PER O O O O B-PER O O O O O O O O O O O O O O O O O O O O O B-LOC O,True
